Datetime,target,q0.025,q0.25,q0.5,q0.75,q0.975
2025-01-09,3615.0,1246.75,2853.25,3547.5,4296.0,5784.25
2025-01-10,4603.0,2185.875,3650.75,4251.0,4862.75,6214.125
2025-01-11,2935.0,1349.25,2368.5,2868.0,3440.25,4906.125
2025-01-12,1395.0,658.625,1108.0,1336.5,1617.5,3885.625
2025-01-13,4097.0,1495.25,2921.5,3563.5,4255.25,6189.75
2025-01-14,4354.0,2384.625,4036.75,4543.0,5108.25,6751.5
2025-01-15,3625.0,1662.75,2886.5,3340.5,3881.75,5723.25
2025-01-16,4412.0,2102.75,3265.25,3717.0,4164.25,5323.0
2025-01-17,4074.0,2504.5,3947.0,4447.5,4918.0,6493.875
2025-01-18,3271.0,1873.0,2752.75,3175.5,3690.5,4990.625
2025-01-19,1428.0,677.5,1078.75,1326.5,1595.25,3501.25
2025-01-20,4181.0,1948.875,3384.5,3947.0,4511.0,7190.73500000003
2025-01-21,4138.0,2186.25,3775.75,4196.0,4690.5,7782.98500000003
2025-01-22,3920.0,1384.25,2932.25,3372.0,3770.5,5849.23500000003
2025-01-23,4110.0,2606.25,3864.0,4254.0,4677.0,5736.5
2025-01-24,4553.0,2839.875,3891.75,4389.5,4896.5,6126.375
2025-01-25,3242.0,1907.375,2890.75,3412.5,3991.75,5237.0
2025-01-26,1676.0,833.125,1234.5,1448.0,1693.0,2372.625
2025-01-27,3852.0,2299.0,3496.5,4058.5,4603.5,6055.875
2025-01-28,4466.0,2795.75,3870.75,4360.5,4851.75,5957.75
2025-01-29,4331.0,2469.375,3530.5,3983.0,4460.25,5428.875
2025-01-30,4680.0,2699.75,3828.5,4306.5,4844.0,6145.5
2025-01-31,4695.0,3078.75,4167.75,4636.0,5147.5,6311.0
2025-02-01,3473.0,1998.25,2877.5,3263.5,3697.0,5351.625
2025-02-02,1526.0,808.0,1325.5,1595.5,1874.0,3287.625
2025-02-03,4248.0,2111.625,3339.5,3825.0,4340.75,7133.0
2025-02-04,4740.0,2804.375,4068.25,4552.0,5045.25,6557.875
2025-02-05,4224.0,2614.75,3783.5,4224.5,4679.5,6378.25
2025-02-06,4028.0,2788.375,4049.5,4505.0,4943.5,6209.25
2025-02-07,4425.0,3031.625,4222.75,4668.5,5110.0,6184.25
2025-02-08,3210.0,2242.25,3141.75,3533.5,3979.75,5274.5
2025-02-09,1689.0,814.625,1381.75,1652.5,1950.25,3366.5
2025-02-10,3885.0,2332.0,3615.5,4109.5,4594.25,5962.875
2025-02-11,4008.0,2702.25,3902.0,4417.5,4953.75,7137.36000000003
2025-02-12,3250.0,1899.0,3173.25,3751.5,4298.75,5732.625
2025-02-13,3593.0,2005.5,3139.25,3732.0,4296.0,5877.625
2025-02-14,3792.0,2923.375,4039.5,4507.5,4970.75,6224.75
2025-02-15,2819.0,1699.5,2859.5,3251.5,3661.0,4724.375
2025-02-16,1329.0,803.25,1375.75,1664.0,1949.5,2730.5
2025-02-17,4081.0,2197.5,3694.0,4154.5,4647.25,6824.75
2025-02-18,4173.0,2060.875,3690.75,4184.5,4664.75,6029.125
2025-02-19,4256.0,2134.25,3425.5,3996.0,4530.75,6430.25
